"Phero_genes"	"Food_genes"	"interxn_genes"	"allDEG"	"Food_down"	"Food_up"	"EBO_down"	"EBO_up"	"BP_up"	"BP_down"	"background"
										"550881"
										"550884"
										"550885"
										"550886"
										"550895"
										"550899"
										"550901"
										"550903"
										"550914"
										"550915"
										"550918"
										"550920"
										"550921"
										"550922"
										"550924"
										"550926"
										"550929"
										"550930"
										"550932"
										"550935"
										"550940"
										"550941"
										"550948"
										"550955"
										"550956"
										"550958"
										"550961"
										"550962"
										"550964"
										"550965"
										"550966"
										"550968"
										"550969"
										"550970"
										"550973"
										"550975"
										"550977"
										"550978"
										"550981"
										"550984"
										"550987"
										"550989"
										"550991"
										"550992"
										"550996"
										"550998"
										"551005"
										"551008"
										"551009"
										"551010"
