"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GB41680",2348.73778747164,-0.0663441362042866,0.065302673980631,5.94785915337491,0.0511021056232257,0.106034791846826
"GB50969",2505.69108158033,-0.224722648163446,0.0735239889128434,9.35889206152535,0.0092841555993546,0.0271981427004968
"GB44067",2512.17341206933,-0.316968923244127,0.0679904328648573,22.7173933061723,1.16675782429407e-05,0.000114267049852775
"GB41811",2766.01447231391,0.0395832283641754,0.0330095987828796,19.0030149989427,7.47390758034292e-05,0.00052461240172033
"GB43559",2643.19271551251,0.171672946274915,0.0631339917105212,7.80867788419869,0.0201542732301255,0.0506975518804715
"GB55302",3234.62888202231,0.133997549367246,0.0740858773775862,24.0594856555027,5.9641570539312e-06,6.60665001434168e-05
"GB47960",2736.42883809526,0.354639930021464,0.0876258162616923,16.8845834381483,0.000215555590943092,0.00125259785793479
"GB42894",2665.30368922095,0.0611991675724054,0.0579542806743209,27.1672967589079,1.26094593140541e-06,1.81204178273249e-05
"GB46274",2745.98359184183,0.252840572887515,0.057143228811656,21.6457122845131,1.99385374780476e-05,0.000177183618911814
"GB45140",2452.05722225387,-0.233804813499975,0.0564564234106305,22.27728042411,1.45395183530862e-05,0.000136828018955555
"GB55378",3517.3643497648,0.113624971900398,0.0867536662336453,48.7248922179069,2.62738725695112e-11,1.65980637554224e-09
"GB52464",2687.04667367821,0.22108462864739,0.0710909918971167,15.5741844346344,0.00041505802952956,0.0021262768024194
"GB40629",2986.54640068331,-0.147867037042252,0.0902894420519118,18.0310850705741,0.000121506532003016,0.000779168268789187
