taget_id	GeneID
GB49552-RA	GB49552
GB49551-RA	GB49551
GB49574-RA	GB49574
GB49549-RA	GB49549
GB49575-RA	GB49575
GB49548-RA	GB49548
GB49576-RA	GB49576
GB49547-RA	GB49547
GB49546-RA	GB49546
GB49577-RA	GB49577
GB49545-RA	GB49545
GB49578-RA	GB49578
GB49579-RA	GB49579
GB49580-RA	GB49580
GB49581-RA	GB49581
GB49544-RA	GB49544
GB49543-RA	GB49543
GB49542-RA	GB49542
GB49541-RA	GB49541
GB49582-RA	GB49582
GB49583-RA	GB49583
GB49540-RA	GB49540
GB49584-RA	GB49584
GB49539-RA	GB49539
GB49585-RA	GB49585
GB49586-RA	GB49586
GB49538-RA	GB49538
GB49587-RA	GB49587
GB49588-RA	GB49588
GB49537-RA	GB49537
GB49589-RA	GB49589
GB49536-RA	GB49536
GB49590-RA	GB49590
GB49535-RA	GB49535
GB49592-RA	GB49592
GB49534-RA	GB49534
GB49593-RA	GB49593
GB49594-RA	GB49594
GB49533-RA	GB49533
GB49532-RA	GB49532
GB49531-RA	GB49531
GB49530-RA	GB49530
GB49596-RA	GB49596
GB49529-RA	GB49529
GB49597-RA	GB49597
GB49528-RA	GB49528
GB49598-RA	GB49598
GB49527-RA	GB49527
GB49599-RA	GB49599
GB49600-RA	GB49600
GB49601-RA	GB49601
GB49526-RA	GB49526
GB49602-RA	GB49602
GB49525-RA	GB49525
GB49603-RA	GB49603
GB49524-RA	GB49524
GB49604-RA	GB49604
GB49523-RA	GB49523
GB49605-RA	GB49605
GB49522-RA	GB49522
GB49521-RA	GB49521
GB49520-RA	GB49520
GB49519-RA	GB49519
GB49606-RA	GB49606
GB49518-RA	GB49518
GB49607-RA	GB49607
GB49608-RA	GB49608
GB49517-RA	GB49517
GB49609-RA	GB49609
GB49610-RA	GB49610
GB49611-RA	GB49611
GB49516-RA	GB49516
GB49612-RA	GB49612
GB49613-RA	GB49613
GB49515-RA	GB49515
GB49514-RA	GB49514
GB49614-RA	GB49614
GB55922-RA	GB55922
GB55923-RA	GB55923
GB55924-RA	GB55924
GB55925-RA	GB55925
GB55926-RA	GB55926
GB55927-RA	GB55927
GB55929-RA	GB55929
GB55930-RA	GB55930
GB55921-RA	GB55921
GB55920-RA	GB55920
GB55931-RA	GB55931
GB55919-RA	GB55919
GB55932-RA	GB55932
GB55918-RA	GB55918
GB55933-RA	GB55933
GB55934-RA	GB55934
GB55917-RA	GB55917
GB55916-RA	GB55916
GB55915-RA	GB55915
GB55914-RA	GB55914
GB55935-RA	GB55935
GB55936-RA	GB55936
GB55937-RA	GB55937
GB55913-RA	GB55913
GB55938-RA	GB55938
GB55939-RA	GB55939
GB55940-RA	GB55940
GB55912-RA	GB55912
GB55911-RA	GB55911
GB55910-RA	GB55910
GB55941-RA	GB55941
GB55909-RA	GB55909
GB55908-RA	GB55908
GB55942-RA	GB55942
GB55907-RA	GB55907
GB55943-RA	GB55943
GB55906-RA	GB55906
GB55905-RA	GB55905
GB55904-RA	GB55904
GB55903-RA	GB55903
GB55944-RA	GB55944
GB55902-RA	GB55902
GB55945-RA	GB55945
GB55901-RA	GB55901
GB55900-RA	GB55900
GB55946-RA	GB55946
GB55947-RA	GB55947
GB55948-RA	GB55948
GB55949-RA	GB55949
GB55950-RA	GB55950
GB55951-RA	GB55951
GB43802-RA	GB43802
GB43801-RA	GB43801
GB43800-RA	GB43800
GB43803-RA	GB43803
GB43799-RA	GB43799
GB43805-RA	GB43805
GB43798-RA	GB43798
GB43797-RA	GB43797
GB43796-RA	GB43796
GB43806-RA	GB43806
GB43808-RA	GB43808
GB43809-RA	GB43809
GB50445-RA	GB50445
GB50444-RA	GB50444
GB50443-RA	GB50443
GB50446-RA	GB50446
GB50447-RA	GB50447
GB50442-RA	GB50442
GB50441-RA	GB50441
GB50448-RA	GB50448
GB50440-RA	GB50440
GB50439-RA	GB50439
GB50438-RA	GB50438
GB50449-RA	GB50449
GB50450-RA	GB50450
GB50451-RA	GB50451
GB50452-RA	GB50452
GB50436-RA	GB50436
GB50453-RA	GB50453
GB50435-RA	GB50435
GB50454-RA	GB50454
GB50434-RA	GB50434
GB50433-RA	GB50433
GB50432-RA	GB50432
GB50431-RA	GB50431
GB50430-RA	GB50430
GB50429-RA	GB50429
GB50428-RA	GB50428
GB50455-RA	GB50455
GB50457-RA	GB50457
GB50458-RA	GB50458
GB50459-RA	GB50459
GB50427-RA	GB50427
GB50460-RA	GB50460
GB50426-RA	GB50426
GB50461-RA	GB50461
GB50425-RA	GB50425
GB50462-RA	GB50462
GB50463-RA	GB50463
GB50424-RA	GB50424
GB50423-RA	GB50423
GB50422-RA	GB50422
GB50464-RA	GB50464
GB50465-RA	GB50465
GB50421-RA	GB50421
GB50466-RA	GB50466
GB50467-RA	GB50467
GB50468-RA	GB50468
GB50469-RA	GB50469
GB50470-RA	GB50470
GB50420-RA	GB50420
GB50419-RA	GB50419
GB50471-RA	GB50471
GB50418-RA	GB50418
GB50472-RA	GB50472
GB50417-RA	GB50417
GB50416-RA	GB50416
GB50415-RA	GB50415
GB50414-RA	GB50414
GB50413-RA	GB50413
GB50473-RA	GB50473
GB50412-RA	GB50412
GB50411-RA	GB50411
GB50410-RA	GB50410
GB50474-RA	GB50474
GB50409-RA	GB50409
GB50408-RA	GB50408
GB50475-RA	GB50475
GB50407-RA	GB50407
GB50406-RA	GB50406
GB50405-RA	GB50405
GB50404-RA	GB50404
GB50403-RA	GB50403
GB50477-RA	GB50477
GB50478-RA	GB50478
GB50479-RA	GB50479
GB50480-RA	GB50480
GB50481-RA	GB50481
GB50482-RA	GB50482
GB50402-RA	GB50402
GB50483-RA	GB50483
GB50401-RA	GB50401
GB50484-RA	GB50484
GB50486-RA	GB50486
GB50400-RA	GB50400
GB50399-RA	GB50399
GB50398-RA	GB50398
GB50487-RA	GB50487
GB50488-RA	GB50488
GB50397-RA	GB50397
GB50396-RA	GB50396
GB50489-RA	GB50489
GB50395-RA	GB50395
GB50490-RA	GB50490
GB50394-RA	GB50394
GB50393-RA	GB50393
GB50392-RA	GB50392
GB50491-RA	GB50491
GB50390-RA	GB50390
GB50389-RA	GB50389
GB50492-RA	GB50492
GB50388-RA	GB50388
GB50387-RA	GB50387
GB50386-RA	GB50386
GB50385-RA	GB50385
GB50384-RA	GB50384
GB50383-RA	GB50383
GB50382-RA	GB50382
GB50381-RA	GB50381
GB50380-RA	GB50380
GB50379-RA	GB50379
GB50378-RA	GB50378
GB50377-RA	GB50377
GB44399-RA	GB44399
GB44398-RA	GB44398
GB44400-RA	GB44400
GB44401-RA	GB44401
GB44402-RA	GB44402
GB44403-RA	GB44403
GB44397-RA	GB44397
GB44404-RA	GB44404
GB44405-RA	GB44405
GB44396-RA	GB44396
GB44407-RA	GB44407
GB44395-RA	GB44395
GB44394-RA	GB44394
GB44408-RA	GB44408
GB42045-RA	GB42045
GB42044-RA	GB42044
GB42046-RA	GB42046
GB42048-RA	GB42048
GB42049-RA	GB42049
GB42043-RA	GB42043
GB42050-RA	GB42050
GB42051-RA	GB42051
GB42052-RA	GB42052
GB42053-RA	GB42053
GB42041-RA	GB42041
GB42040-RA	GB42040
GB42054-RA	GB42054
GB42039-RA	GB42039
GB42055-RA	GB42055
GB42056-RA	GB42056
GB42057-RA	GB42057
GB42038-RA	GB42038
GB42037-RA	GB42037
GB42058-RA	GB42058
GB42036-RA	GB42036
GB42059-RA	GB42059
GB42060-RA	GB42060
GB42062-RA	GB42062
GB42063-RA	GB42063
GB42064-RA	GB42064
GB42065-RA	GB42065
GB42035-RA	GB42035
GB42033-RA	GB42033
GB42066-RA	GB42066
GB42032-RA	GB42032
GB42031-RA	GB42031
GB42067-RA	GB42067
GB42030-RA	GB42030
GB42029-RA	GB42029
GB42028-RA	GB42028
GB42069-RA	GB42069
GB42027-RA	GB42027
GB42026-RA	GB42026
GB42025-RA	GB42025
GB42070-RA	GB42070
GB42071-RA	GB42071
GB42072-RA	GB42072
GB42073-RA	GB42073
GB42074-RA	GB42074
GB42075-RA	GB42075
GB42024-RA	GB42024
GB42076-RA	GB42076
GB42077-RA	GB42077
GB42023-RA	GB42023
GB42022-RA	GB42022
GB42078-RA	GB42078
GB42021-RA	GB42021
GB42079-RA	GB42079
GB42020-RA	GB42020
GB42019-RA	GB42019
GB42081-RA	GB42081
GB42018-RA	GB42018
GB42082-RA	GB42082
GB42017-RA	GB42017
GB42083-RA	GB42083
GB42016-RA	GB42016
GB42084-RA	GB42084
GB42085-RA	GB42085
GB42086-RA	GB42086
GB42087-RA	GB42087
GB42015-RA	GB42015
GB42088-RA	GB42088
GB42089-RA	GB42089
GB42014-RA	GB42014
GB42013-RA	GB42013
GB42012-RA	GB42012
GB42011-RA	GB42011
GB42010-RA	GB42010
GB48643-RA	GB48643
GB48644-RA	GB48644
GB48642-RA	GB48642
GB48641-RA	GB48641
GB48645-RA	GB48645
GB48646-RA	GB48646
GB48640-RA	GB48640
GB48639-RA	GB48639
GB48648-RA	GB48648
GB48649-RA	GB48649
GB48650-RA	GB48650
GB48651-RA	GB48651
GB48652-RA	GB48652
GB48638-RA	GB48638
GB48653-RA	GB48653
GB48654-RA	GB48654
GB48655-RA	GB48655
GB48637-RA	GB48637
GB48636-RA	GB48636
GB48656-RA	GB48656
GB48657-RA	GB48657
GB48635-RA	GB48635
GB48658-RA	GB48658
GB48634-RA	GB48634
GB48659-RA	GB48659
GB48633-RA	GB48633
GB48632-RA	GB48632
GB48660-RA	GB48660
GB48631-RA	GB48631
GB48661-RA	GB48661
GB48662-RA	GB48662
GB48663-RA	GB48663
GB48664-RA	GB48664
GB48665-RA	GB48665
GB48666-RA	GB48666
GB48667-RA	GB48667
GB48668-RA	GB48668
GB48669-RA	GB48669
GB48630-RA	GB48630
GB48670-RA	GB48670
GB48671-RA	GB48671
GB48672-RA	GB48672
GB48673-RA	GB48673
GB48629-RA	GB48629
GB48628-RA	GB48628
GB48674-RA	GB48674
GB48627-RA	GB48627
GB48675-RA	GB48675
GB48626-RA	GB48626
GB48676-RA	GB48676
GB48625-RA	GB48625
GB48677-RA	GB48677
GB48678-RA	GB48678
GB48624-RA	GB48624
GB48679-RA	GB48679
GB48623-RA	GB48623
GB48622-RA	GB48622
GB48680-RA	GB48680
GB48621-RA	GB48621
GB48681-RA	GB48681
GB48620-RA	GB48620
GB48619-RA	GB48619
GB48682-RA	GB48682
GB48618-RA	GB48618
GB48617-RA	GB48617
GB48683-RA	GB48683
GB48684-RA	GB48684
GB48685-RA	GB48685
GB50300-RA	GB50300
GB50301-RA	GB50301
GB50302-RA	GB50302
GB50299-RA	GB50299
GB50298-RA	GB50298
GB50303-RA	GB50303
GB50297-RA	GB50297
GB50296-RA	GB50296
GB50304-RA	GB50304
GB50295-RA	GB50295
GB50305-RA	GB50305
GB50294-RA	GB50294
GB50293-RA	GB50293
GB50292-RA	GB50292
GB44555-RA	GB44555
GB44556-RA	GB44556
GB44557-RA	GB44557
GB44554-RA	GB44554
GB44553-RA	GB44553
GB44558-RA	GB44558
GB44559-RA	GB44559
GB44560-RA	GB44560
GB44561-RA	GB44561
GB44552-RA	GB44552
GB44563-RA	GB44563
GB44551-RA	GB44551
GB44550-RA	GB44550
GB44564-RA	GB44564
GB44549-RA	GB44549
GB44548-RA	GB44548
GB44565-RA	GB44565
GB44566-RA	GB44566
GB44567-RA	GB44567
GB44547-RA	GB44547
GB44546-RA	GB44546
GB44545-RA	GB44545
GB44544-RA	GB44544
GB44543-RA	GB44543
GB44542-RA	GB44542
GB44541-RA	GB44541
GB44540-RA	GB44540
GB44570-RA	GB44570
GB44539-RA	GB44539
GB44571-RA	GB44571
GB44572-RA	GB44572
GB44538-RA	GB44538
GB44573-RA	GB44573
GB44537-RA	GB44537
GB44574-RA	GB44574
GB44575-RA	GB44575
GB44536-RA	GB44536
GB44576-RA	GB44576
GB44577-RA	GB44577
GB44535-RA	GB44535
GB44578-RA	GB44578
GB44579-RA	GB44579
GB44580-RA	GB44580
GB44534-RA	GB44534
GB44581-RA	GB44581
GB44533-RA	GB44533
GB44582-RA	GB44582
GB44583-RA	GB44583
GB44584-RA	GB44584
GB44532-RA	GB44532
GB44531-RA	GB44531
GB44530-RA	GB44530
GB44529-RA	GB44529
GB44528-RA	GB44528
GB44585-RA	GB44585
GB44527-RA	GB44527
GB44526-RA	GB44526
GB44525-RA	GB44525
GB44524-RA	GB44524
GB44586-RA	GB44586
GB44587-RA	GB44587
GB44588-RA	GB44588
GB44589-RA	GB44589
GB44590-RA	GB44590
GB44523-RA	GB44523
GB44521-RA	GB44521
GB44592-RA	GB44592
GB44593-RA	GB44593
GB44594-RA	GB44594
GB44520-RA	GB44520
GB44595-RA	GB44595
GB44519-RA	GB44519
GB44596-RA	GB44596
GB44597-RA	GB44597
GB44518-RA	GB44518
GB44517-RA	GB44517
GB44598-RA	GB44598
GB44516-RA	GB44516
GB44599-RA	GB44599
GB44515-RA	GB44515
GB44600-RA	GB44600
GB44601-RA	GB44601
GB44602-RA	GB44602
GB44603-RA	GB44603
GB44604-RA	GB44604
GB44605-RA	GB44605
GB44606-RA	GB44606
GB44514-RA	GB44514
GB44513-RA	GB44513
GB44607-RA	GB44607
GB44512-RA	GB44512
GB44511-RA	GB44511
GB44608-RA	GB44608
GB44510-RA	GB44510
GB44609-RA	GB44609
GB44509-RA	GB44509
GB44610-RA	GB44610
GB44508-RA	GB44508
GB44507-RA	GB44507
GB44506-RA	GB44506
GB44611-RA	GB44611
GB44505-RA	GB44505
GB44504-RA	GB44504
GB44612-RA	GB44612
GB44503-RA	GB44503
GB44502-RA	GB44502
GB44501-RA	GB44501
GB44500-RA	GB44500
GB44613-RA	GB44613
GB44499-RA	GB44499
GB44498-RA	GB44498
GB44614-RA	GB44614
GB44496-RA	GB44496
GB44615-RA	GB44615
GB44616-RA	GB44616
GB44495-RA	GB44495
GB44618-RA	GB44618
GB44619-RA	GB44619
GB44620-RA	GB44620
GB44494-RA	GB44494
GB44493-RA	GB44493
GB44492-RA	GB44492
GB44621-RA	GB44621
GB44491-RA	GB44491
GB44622-RA	GB44622
GB44623-RA	GB44623
GB44624-RA	GB44624
GB44490-RA	GB44490
GB44625-RA	GB44625
GB44489-RA	GB44489
GB44626-RA	GB44626
GB44627-RA	GB44627
GB44628-RA	GB44628
GB44629-RA	GB44629
GB44488-RA	GB44488
GB44487-RA	GB44487
GB44630-RA	GB44630
GB44631-RA	GB44631
GB44486-RA	GB44486
GB44485-RA	GB44485
GB44484-RA	GB44484
GB44632-RA	GB44632
GB44633-RA	GB44633
GB44634-RA	GB44634
GB44483-RA	GB44483
GB44482-RA	GB44482
GB44635-RA	GB44635
GB44481-RA	GB44481
GB44636-RA	GB44636
GB44637-RA	GB44637
GB44479-RA	GB44479
GB44478-RA	GB44478
GB44638-RA	GB44638
GB44639-RA	GB44639
GB44477-RA	GB44477
GB44476-RA	GB44476
GB44475-RA	GB44475
GB44640-RA	GB44640
GB44641-RA	GB44641
GB44642-RA	GB44642
GB44643-RA	GB44643
GB44644-RA	GB44644
GB44472-RA	GB44472
GB44471-RA	GB44471
GB44470-RA	GB44470
GB44645-RA	GB44645
GB44646-RA	GB44646
GB44469-RA	GB44469
GB44468-RA	GB44468
GB44647-RA	GB44647
GB44648-RA	GB44648
GB44467-RA	GB44467
GB44649-RA	GB44649
GB44650-RA	GB44650
GB44466-RA	GB44466
GB44465-RA	GB44465
GB44651-RA	GB44651
GB44464-RA	GB44464
GB44652-RA	GB44652
GB44653-RA	GB44653
GB44463-RA	GB44463
GB44462-RA	GB44462
GB44654-RA	GB44654
GB44461-RA	GB44461
GB44460-RA	GB44460
GB44459-RA	GB44459
GB44458-RA	GB44458
GB44655-RA	GB44655
GB44656-RA	GB44656
GB44657-RA	GB44657
GB44658-RA	GB44658
GB44659-RA	GB44659
GB44457-RA	GB44457
GB44660-RA	GB44660
GB44661-RA	GB44661
GB44456-RA	GB44456
GB44455-RA	GB44455
GB44453-RA	GB44453
GB44452-RA	GB44452
GB44451-RA	GB44451
GB44662-RA	GB44662
GB44450-RA	GB44450
GB44449-RA	GB44449
GB44663-RA	GB44663
GB44448-RA	GB44448
GB44447-RA	GB44447
GB44446-RA	GB44446
GB44664-RA	GB44664
GB44665-RA	GB44665
GB44445-RA	GB44445
GB44666-RA	GB44666
GB44667-RA	GB44667
GB44668-RA	GB44668
GB44670-RA	GB44670
GB44444-RA	GB44444
GB44671-RA	GB44671
GB44672-RA	GB44672
GB44443-RA	GB44443
GB44673-RA	GB44673
GB44674-RA	GB44674
GB44442-RA	GB44442
GB44441-RA	GB44441
GB44675-RA	GB44675
GB44676-RA	GB44676
GB44440-RA	GB44440
GB44439-RA	GB44439
GB44677-RA	GB44677
GB44438-RA	GB44438
GB44678-RA	GB44678
GB44679-RA	GB44679
GB44437-RA	GB44437
GB44680-RA	GB44680
GB44436-RA	GB44436
GB44681-RA	GB44681
GB44435-RA	GB44435
GB44682-RA	GB44682
GB44434-RA	GB44434
GB44683-RA	GB44683
GB44433-RA	GB44433
GB44432-RA	GB44432
GB44684-RA	GB44684
GB44431-RA	GB44431
GB44430-RA	GB44430
GB44685-RA	GB44685
GB44686-RA	GB44686
GB44429-RA	GB44429
GB44428-RA	GB44428
GB44427-RA	GB44427
GB44687-RA	GB44687
GB44426-RA	GB44426
GB44688-RA	GB44688
GB44689-RA	GB44689
GB44690-RA	GB44690
GB44425-RA	GB44425
GB44424-RA	GB44424
GB44691-RA	GB44691
GB44692-RA	GB44692
GB44423-RA	GB44423
GB44422-RA	GB44422
GB44421-RA	GB44421
GB44693-RA	GB44693
GB44694-RA	GB44694
GB44420-RA	GB44420
GB44419-RA	GB44419
GB44695-RA	GB44695
GB44696-RA	GB44696
GB44697-RA	GB44697
GB44418-RA	GB44418
GB44417-RA	GB44417
GB44698-RA	GB44698
GB44699-RA	GB44699
GB44416-RA	GB44416
GB44700-RA	GB44700
GB44701-RA	GB44701
GB44415-RA	GB44415
GB44702-RA	GB44702
GB44414-RA	GB44414
GB44703-RA	GB44703
GB44704-RA	GB44704
GB44413-RA	GB44413
GB44705-RA	GB44705
GB44412-RA	GB44412
GB44706-RA	GB44706
GB44411-RA	GB44411
GB44707-RA	GB44707
GB44410-RA	GB44410
GB44708-RA	GB44708
GB44709-RA	GB44709
GB44710-RA	GB44710
GB44711-RA	GB44711
GB47831-RA	GB47831
GB47832-RA	GB47832
GB47830-RA	GB47830
GB47833-RA	GB47833
GB47829-RA	GB47829
GB47828-RA	GB47828
GB47827-RA	GB47827
GB47834-RA	GB47834
GB47837-RA	GB47837
GB47826-RA	GB47826
GB47825-RA	GB47825
GB47838-RA	GB47838
GB47824-RA	GB47824
GB47823-RA	GB47823
GB47839-RA	GB47839
GB47840-RA	GB47840
GB47841-RA	GB47841
GB47822-RA	GB47822
GB47842-RA	GB47842
GB47821-RA	GB47821
GB47843-RA	GB47843
GB47820-RA	GB47820
GB47844-RA	GB47844
GB47819-RA	GB47819
GB47818-RA	GB47818
GB47845-RA	GB47845
GB47817-RA	GB47817
GB47816-RA	GB47816
GB47846-RA	GB47846
GB47815-RA	GB47815
GB47847-RA	GB47847
GB47814-RA	GB47814
GB47848-RA	GB47848
GB47849-RA	GB47849
GB41945-RA	GB41945
GB41946-RA	GB41946
GB41944-RA	GB41944
GB41943-RA	GB41943
GB41942-RA	GB41942
GB41324-RA	GB41324
GB41322-RA	GB41322
GB41325-RA	GB41325
GB41321-RA	GB41321
GB41320-RA	GB41320
GB41326-RA	GB41326
GB41319-RA	GB41319
GB41318-RA	GB41318
GB41317-RA	GB41317
GB41328-RA	GB41328
GB41316-RA	GB41316
GB41315-RA	GB41315
GB41314-RA	GB41314
GB41329-RA	GB41329
GB41313-RA	GB41313
GB41330-RA	GB41330
GB41312-RA	GB41312
GB41311-RA	GB41311
GB41331-RA	GB41331
GB41310-RA	GB41310
GB41309-RA	GB41309
GB41308-RA	GB41308
GB41307-RA	GB41307
GB41332-RA	GB41332
GB41306-RA	GB41306
GB41305-RA	GB41305
GB41333-RA	GB41333
GB41304-RA	GB41304
GB41334-RA	GB41334
GB41335-RA	GB41335
GB41336-RA	GB41336
GB41303-RA	GB41303
GB41337-RA	GB41337
GB41302-RA	GB41302
GB41338-RA	GB41338
GB41339-RA	GB41339
GB41340-RA	GB41340
GB41301-RA	GB41301
GB41341-RA	GB41341
GB41300-RA	GB41300
GB41342-RA	GB41342
GB41343-RA	GB41343
GB41344-RA	GB41344
GB41345-RA	GB41345
GB41346-RA	GB41346
GB41347-RA	GB41347
GB41348-RA	GB41348
GB41352-RA	GB41352
GB41353-RA	GB41353
GB41354-RA	GB41354
GB41355-RA	GB41355
GB41356-RA	GB41356
GB41358-RA	GB41358
GB41359-RA	GB41359
GB41360-RA	GB41360
GB41361-RA	GB41361
GB41297-RA	GB41297
GB41296-RA	GB41296
GB41295-RA	GB41295
GB41362-RA	GB41362
GB41294-RA	GB41294
GB41363-RA	GB41363
GB41364-RA	GB41364
GB41365-RA	GB41365
GB41366-RA	GB41366
GB41367-RA	GB41367
GB41293-RA	GB41293
GB41292-RA	GB41292
GB41368-RA	GB41368
GB41291-RA	GB41291
GB41369-RA	GB41369
GB41371-RA	GB41371
GB41372-RA	GB41372
GB41290-RA	GB41290
GB41373-RA	GB41373
GB41289-RA	GB41289
GB41288-RA	GB41288
GB41287-RA	GB41287
GB41374-RA	GB41374
GB41286-RA	GB41286
GB41285-RA	GB41285
GB41284-RA	GB41284
GB41283-RA	GB41283
GB41282-RA	GB41282
GB41281-RA	GB41281
GB41376-RA	GB41376
GB41280-RA	GB41280
GB41377-RA	GB41377
GB41378-RA	GB41378
GB52301-RA	GB52301
GB52299-RA	GB52299
GB52302-RA	GB52302
GB52298-RA	GB52298
GB52303-RA	GB52303
GB52297-RA	GB52297
GB52296-RA	GB52296
GB52295-RA	GB52295
GB52304-RA	GB52304
GB52294-RA	GB52294
GB52293-RA	GB52293
GB52292-RA	GB52292
GB52291-RA	GB52291
GB52305-RA	GB52305
GB52290-RA	GB52290
GB52306-RA	GB52306
GB52307-RA	GB52307
GB52308-RA	GB52308
GB52289-RA	GB52289
GB52288-RA	GB52288
GB52309-RA	GB52309
GB52310-RA	GB52310
GB52311-RA	GB52311
GB52287-RA	GB52287
GB52312-RA	GB52312
GB52313-RA	GB52313
GB52285-RA	GB52285
GB52284-RA	GB52284
GB52314-RA	GB52314
GB52283-RA	GB52283
GB52315-RA	GB52315
GB52316-RA	GB52316
GB52282-RA	GB52282
GB52281-RA	GB52281
GB52280-RA	GB52280
GB52317-RA	GB52317
GB52318-RA	GB52318
GB52279-RA	GB52279
GB52319-RA	GB52319
GB52320-RA	GB52320
GB52321-RA	GB52321
GB52322-RA	GB52322
GB52323-RA	GB52323
GB52324-RA	GB52324
GB52325-RA	GB52325
GB52326-RA	GB52326
GB52328-RA	GB52328
GB45681-RA	GB45681
GB45682-RA	GB45682
GB45683-RA	GB45683
GB45680-RA	GB45680
GB45684-RA	GB45684
GB45685-RA	GB45685
GB45679-RA	GB45679
GB45686-RA	GB45686
GB45678-RA	GB45678
GB45687-RA	GB45687
GB45688-RA	GB45688
GB45677-RA	GB45677
GB45676-RA	GB45676
GB45675-RA	GB45675
GB45674-RA	GB45674
GB45689-RA	GB45689
GB45690-RA	GB45690
GB45673-RA	GB45673
GB45671-RA	GB45671
GB45691-RA	GB45691
GB45692-RA	GB45692
GB45670-RA	GB45670
GB45693-RA	GB45693
GB45669-RA	GB45669
GB45694-RA	GB45694
GB45668-RA	GB45668
GB45667-RA	GB45667
GB45695-RA	GB45695
GB45696-RA	GB45696
GB45666-RA	GB45666
GB45697-RA	GB45697
GB45665-RA	GB45665
GB45698-RA	GB45698
GB45699-RA	GB45699
GB45700-RA	GB45700
GB45701-RA	GB45701
GB45664-RA	GB45664
GB45702-RA	GB45702
GB45663-RA	GB45663
GB45703-RA	GB45703
GB45704-RA	GB45704
GB45705-RA	GB45705
GB45706-RA	GB45706
GB45707-RA	GB45707
GB45708-RA	GB45708
GB45662-RA	GB45662
GB45709-RA	GB45709
GB45710-RA	GB45710
GB45711-RA	GB45711
GB45661-RA	GB45661
GB45660-RA	GB45660
GB45712-RA	GB45712
GB45713-RA	GB45713
GB45714-RA	GB45714
GB45715-RA	GB45715
GB45659-RA	GB45659
GB45658-RA	GB45658
GB45657-RA	GB45657
GB45656-RA	GB45656
GB45716-RA	GB45716
GB45717-RA	GB45717
GB45655-RA	GB45655
GB45718-RA	GB45718
GB45719-RA	GB45719
GB45654-RA	GB45654
GB45720-RA	GB45720
GB45653-RA	GB45653
GB45721-RA	GB45721
GB45722-RA	GB45722
GB45723-RA	GB45723
GB45724-RA	GB45724
GB45652-RA	GB45652
GB45651-RA	GB45651
GB45725-RA	GB45725
GB45650-RA	GB45650
GB45726-RA	GB45726
GB45649-RA	GB45649
GB45727-RA	GB45727
GB45648-RA	GB45648
GB45728-RA	GB45728
GB45646-RA	GB45646
GB45729-RA	GB45729
GB45645-RA	GB45645
GB45644-RA	GB45644
GB45642-RA	GB45642
GB45641-RA	GB45641
GB45730-RA	GB45730
GB45731-RA	GB45731
GB45732-RA	GB45732
GB45733-RA	GB45733
GB45640-RA	GB45640
GB45639-RA	GB45639
GB45734-RA	GB45734
GB45735-RA	GB45735
GB45736-RA	GB45736
GB45737-RA	GB45737
GB45638-RA	GB45638
GB45637-RA	GB45637
GB45636-RA	GB45636
GB45738-RA	GB45738
GB45739-RA	GB45739
GB45635-RA	GB45635
GB45634-RA	GB45634
GB45633-RA	GB45633
GB45632-RA	GB45632
GB45630-RA	GB45630
GB45629-RA	GB45629
GB45628-RA	GB45628
GB45740-RA	GB45740
GB45627-RA	GB45627
GB45626-RA	GB45626
GB45741-RA	GB45741
GB45625-RA	GB45625
GB45624-RA	GB45624
GB45742-RA	GB45742
GB45623-RA	GB45623
GB45743-RA	GB45743
GB48879-RA	GB48879
GB48880-RA	GB48880
GB48878-RA	GB48878
GB48877-RA	GB48877
GB48881-RA	GB48881
GB48876-RA	GB48876
GB48875-RA	GB48875
GB48874-RA	GB48874
GB48873-RA	GB48873
GB48882-RA	GB48882
GB48872-RA	GB48872
GB48883-RA	GB48883
GB48884-RA	GB48884
GB48871-RA	GB48871
GB48885-RA	GB48885
GB48870-RA	GB48870
GB48868-RA	GB48868
GB48886-RA	GB48886
GB48887-RA	GB48887
GB48888-RA	GB48888
GB48889-RA	GB48889
GB48867-RA	GB48867
GB48866-RA	GB48866
GB55028-RA	GB55028
GB55029-RA	GB55029
GB55030-RA	GB55030
GB55031-RA	GB55031
GB55032-RA	GB55032
GB55033-RA	GB55033
GB55034-RA	GB55034
GB55035-RA	GB55035
GB55036-RA	GB55036
GB55037-RA	GB55037
GB55038-RA	GB55038
GB55039-RA	GB55039
GB55040-RA	GB55040
GB55041-RA	GB55041
GB55042-RA	GB55042
GB55027-RA	GB55027
GB47172-RA	GB47172
GB47171-RA	GB47171
GB47173-RA	GB47173
GB47170-RA	GB47170
GB47169-RA	GB47169
GB47174-RA	GB47174
GB51391-RA	GB51391
GB51390-RA	GB51390
GB51389-RA	GB51389
GB51388-RA	GB51388
GB51387-RA	GB51387
GB51386-RA	GB51386
GB51385-RA	GB51385
GB51392-RA	GB51392
GB51384-RA	GB51384
GB51383-RA	GB51383
GB51382-RA	GB51382
GB51381-RA	GB51381
GB51393-RA	GB51393
GB40916-RA	GB40916
GB40917-RA	GB40917
GB40915-RA	GB40915
GB40918-RA	GB40918
GB40919-RA	GB40919
GB40920-RA	GB40920
GB40921-RA	GB40921
GB40922-RA	GB40922
GB40914-RA	GB40914
GB40913-RA	GB40913
GB40912-RA	GB40912
GB40923-RA	GB40923
GB40911-RA	GB40911
GB40925-RA	GB40925
GB40926-RA	GB40926
